"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison"
"Gene_0911",9.3485202926897,-0.893889828740338,0.980485148685378,-0.91168115084543,0.361936589285517,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0912",12.1531690055744,0.414311281921198,0.804960358152172,0.514697745951453,0.606764248791919,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0913",8.56762091634743,0.555619835808017,0.886411468030526,0.626819322455881,0.530777676129367,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0914",13.2824842738884,-0.543715830883305,0.919328380753903,-0.591427222596376,0.554234204874918,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0915",17.5503766443473,-1.29182215254909,0.822232956238092,-1.57111453967922,0.116156045910845,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0916",10.5886168932659,-0.906000787330019,0.942222493282895,-0.961557162760282,0.33627209833372,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0917",10.6045617763247,-1.27763309219108,0.845462341537545,-1.51116499153303,0.130746419443326,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0918",14.0723587279586,0.998715153867451,1.51338845893776,0.659919895628412,0.509305235888241,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0919",13.5714733723492,0.882372036984193,0.79000876635157,1.1169142350903,0.264030997498762,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0920",13.8433123254416,0.846137297635733,0.820609699310296,1.03110808749506,0.302490135637765,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0921",17.809431408045,-1.22244775645371,0.761163772565931,-1.60602461718949,0.108268501217822,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0922",11.5115629846553,0.107559498682973,0.846038484625584,0.127133104034356,0.898835050805475,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0923",8.81069931792708,0.806354267812834,0.942270325721303,0.855756830923837,0.39213229794103,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0924",6.54814579971486,0.124680906412081,1.02027105409332,0.122203708428131,0.902737689568842,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0925",9.48656326016195,-1.39317709201882,0.918919616933981,-1.51610333085196,0.129493226214804,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0926",12.0968403143202,0.172168052018179,0.869847783743223,0.197928942552784,0.843100659235148,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0927",10.8733688312229,0.305101112671416,0.875688567310317,0.348412808001521,0.727530185016058,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0928",10.1971367775561,0.401097308222956,0.879252621704956,0.456179826276991,0.648260671024474,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0929",17.473296483147,-1.01835838411564,0.831433007897024,-1.22482313601118,0.220641865869631,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0930",6.19520043803824,-0.194645935896544,1.06951680450892,-0.181994275429752,0.855587218424793,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0931",11.1996321155274,0.319470436044112,0.872934447007364,0.365972997330253,0.714385224907564,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0932",11.1144020258331,-0.954627566899343,0.885973290856984,-1.07749023221225,0.281261312207463,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0933",13.0968156281945,0.229046623740233,0.766119789161829,0.298969726380285,0.764963144554648,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0934",7.55241223352176,-0.345320594253722,1.08311122706716,-0.318822837049503,0.749860859826065,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0935",12.4833611072958,0.384838425244919,0.862312479152595,0.446286508138099,0.655390300796566,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0936",8.75134842037228,1.08838346151861,0.90806068711085,1.1985800915812,0.230691263160902,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0937",9.71410464266167,0.263468158868112,0.851664965720987,0.309356577377901,0.757050297599157,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0938",10.984485470148,0.579416478722369,1.04326708569356,0.55538652246196,0.578630309158888,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0939",9.4872914013697,1.03443997476541,0.926007448412867,1.11709681875496,0.263952930573218,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0940",13.5461441206926,0.727234241194112,0.79004440949911,0.920497927015496,0.357312615812621,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0941",10.4526982275998,-0.0381125573445825,0.834520320813664,-0.0456700171272312,0.963573261730242,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0942",8.8626281613635,1.02058153215885,0.87344015103899,1.16846189283242,0.242620501866548,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0943",12.0781546158549,-0.730670926987037,0.90975509558713,-0.803151233261829,0.421887328309175,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0944",12.7420135948378,0.0595713915805105,0.839002184398339,0.07100266565245,0.94339563396358,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0945",11.814438108886,0.364099253359695,1.01229371976448,0.359677479224516,0.719088335439049,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0946",12.7859353826563,1.03156094962117,0.839930646214175,1.22815015057581,0.219390607786622,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0947",12.9281845890582,0.795148410799476,0.832109643025791,0.955581295642827,0.339283815052293,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0948",7.88677705900005,0.291670965839906,1.07720079497048,0.270767499617282,0.78656985794568,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0949",11.4659421293789,0.469669252507006,0.956726883453521,0.490912569333924,0.623488286642242,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0950",10.647364400387,0.0275760931351318,0.836946502179788,0.0329484537701169,0.973715693230411,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0951",11.4172737176855,0.938488620625309,0.86687964678074,1.08260543907161,0.278983592064173,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0952",10.0499268144809,-0.0153813940326213,0.873328663915466,-0.017612377410883,0.985948082462968,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0953",12.4419339297623,-0.285642297718291,0.869986777559702,-0.328329470155297,0.742662564130901,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0954",8.79292270331971,0.72701351857757,0.875463664275938,0.830432544769125,0.406294271518857,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0955",9.54600367913456,0.315200170709173,0.836177248887288,0.376953775205692,0.706207957220689,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0956",8.84284534364689,0.815819515144204,0.941108229082916,0.866871088715479,0.386012646016446,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0957",8.38126615301106,-1.01747504952612,0.862848883615841,-1.1792042254981,0.23831686392219,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0959",12.9927054109252,-0.0194074466315116,0.804126068542187,-0.0241348308315582,0.980745060421871,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0960",8.95735043387424,0.806670968761305,0.89592284732361,0.900379950317232,0.36791808691562,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0961",12.8828167484489,0.189658914935758,0.783406795436291,0.242095059732196,0.808706506125368,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0962",10.7456735009412,0.530178059160107,0.796205860076691,0.665880629299865,0.505487402784924,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0963",12.0926989422054,-0.184796456571195,0.837967874219169,-0.220529285497241,0.825458967197175,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0964",10.9661480966427,0.357905307945702,0.819654567589933,0.436653832111333,0.66236241599637,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0965",10.8531330940554,-0.0236164558353068,0.834095650676488,-0.0283138460393036,0.977411837485245,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0967",10.1050945089231,-0.619435393585392,0.858149040061809,-0.721827287181696,0.470400670629548,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0968",11.2701411308744,-0.318690417036339,0.882702828255227,-0.361039306587779,0.718070063572692,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0969",15.8602232846642,-0.298651962297204,0.814503301588807,-0.366667589578385,0.713866984971884,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0970",12.658372695626,-0.171259462750897,0.756349308069666,-0.226429059858573,0.820867728274199,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0971",9.99352908931781,0.229303839726842,0.883248664346906,0.259614136972847,0.79516143042468,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0972",13.1048949790224,-0.0251154078042507,0.768561963628717,-0.0326784423284102,0.973931015238115,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0973",5.88799253226698,2.56626387644978,1.35918321008338,1.88809268493859,0.0590135087301225,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0974",11.3261810986022,-0.678951823025267,0.954739536500026,-0.711138270773023,0.476998556365584,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0975",7.33033855338389,0.613270563700326,1.01761487708526,0.60265487220166,0.546738308567397,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0976",9.04678554866485,-0.219659978027892,0.834556296399711,-0.263205704606757,0.792392034143858,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0977",11.2661462704837,0.588506294373593,0.924851648563491,0.636325074716231,0.524564564862685,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0978",13.2387206525445,-0.598237390835274,0.816664959895096,-0.732537111561784,0.463840799837634,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0979",12.7952304424863,1.6402887957751,0.824982992469411,1.98826983192132,0.0467818554059433,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0980",9.02874491584279,1.53687305933291,0.993386014417496,1.54710559342242,0.121837785394373,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0981",11.3675895218851,-1.6702208403347,0.837660239052182,-1.99391204508473,0.0461616673865264,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0982",10.8987596097396,1.91007863774848,0.895625785806769,2.13267490509767,0.0329514039001468,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0983",10.8759963526202,0.569449349046404,0.882062092774054,0.645588733164472,0.518545735900985,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0984",9.52066208845496,0.108638286297313,0.871959366286773,0.124590996435933,0.900847356657552,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0985",12.4852810997026,0.614561609666839,0.793563710992613,0.774432602138683,0.438675010243697,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0986",10.0413336436947,-0.0770224406832348,0.991010399032838,-0.0777211225617852,0.938049891553122,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0987",14.1960655013824,1.22707459559093,0.767313641064842,1.59918256358385,0.109780043477862,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0988",11.7145012965585,0.330561868759102,0.773968262469957,0.42710003082579,0.669306470506435,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0989",7.66620592176979,-0.804190474682593,1.00968027942114,-0.796480322606321,0.425752908251894,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0990",9.31359609709384,0.238865457085854,0.973155750284016,0.245454498949568,0.806104535231438,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0991",14.0476043637213,0.762380600834188,0.829599167256916,0.918974645737667,0.358108833987037,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0992",8.80156523160534,1.71444320453826,0.967670256087994,1.77172254055762,0.0764406260839627,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0993",15.3494485558622,0.19208976488928,0.810479413920315,0.237007580439503,0.812650909448057,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0994",12.3531999781698,-0.719888096858452,0.786110426691587,-0.915759507081165,0.359793046136587,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0995",13.0159878812007,0.645905846629899,0.814171230974238,0.793329243354629,0.42758602324497,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0996",5.96102130653797,0.822471254103501,1.24481890579788,0.660715587040613,0.508794725845241,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0997",9.0114798410407,-0.787492400353816,0.946697356663748,-0.831831202242936,0.40550422910313,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0998",15.8034897259579,0.896623246504678,0.744967312356571,1.20357394429612,0.228754295275459,NA,"basal_virgin_vs_basal_pregnant"
"Gene_0999",8.02891469880729,0.0535038070490064,0.99783197090993,0.0536200568921598,0.957237876409296,NA,"basal_virgin_vs_basal_pregnant"
"Csn1s1",4173.0698575857,-7.16141110362841,0.510665504087555,-14.0236829124071,1.1166601694593e-44,1.1166601694593e-41,"luminal_virgin_vs_basal_pregnant"
"Wap",4918.92826705444,-7.23178464283344,0.614361415763798,-11.7712220482509,5.49230720686269e-32,2.74615360343134e-29,"luminal_virgin_vs_basal_pregnant"
"Csn2",2875.77677340825,-6.90199374317799,0.641248585052979,-10.7633668191373,5.12623799927996e-27,1.70874599975999e-24,"luminal_virgin_vs_basal_pregnant"
"Csn1s2a",3997.57415984919,-6.6158896462449,0.625184815467831,-10.5822941993468,3.60032772487636e-26,9.00081931219091e-24,"luminal_virgin_vs_basal_pregnant"
"Glycam1",3450.80033630334,-6.84223526422593,0.677302513741748,-10.1021849548824,5.4024857712732e-24,1.08049715425464e-21,"luminal_virgin_vs_basal_pregnant"
"Gene_0110",24.6390121963606,-3.28944278930829,0.983164603723035,-3.34577015573167,0.000820543820896906,0.136757303482818,"luminal_virgin_vs_basal_pregnant"
"Gene_0046",22.9425827408726,2.39136855912301,0.811367831313237,2.94732976442074,0.00320531184214887,0.400663980268608,"luminal_virgin_vs_basal_pregnant"
"Gene_0093",18.7118207619785,-4.87492911920668,1.6445551416121,-2.96428438053343,0.00303387773133522,0.400663980268608,"luminal_virgin_vs_basal_pregnant"
"Gene_0096",16.5324993844074,-2.6375581456312,0.993751815560251,-2.65414171258063,0.0079510427123328,0.666127843177018,"luminal_virgin_vs_basal_pregnant"
"Gene_0107",34.9376013555553,-3.0928722261184,1.17285710036969,-2.6370409704162,0.00836327298750507,0.666127843177018,"luminal_virgin_vs_basal_pregnant"
"Gene_0666",9.53011006637428,2.54596809472646,0.953698423537362,2.6695735589907,0.00759476354736406,0.666127843177018,"luminal_virgin_vs_basal_pregnant"
"Gene_0859",8.9567985526755,-2.79615745582665,1.0651193524101,-2.6252057569883,0.00865966196130123,0.666127843177018,"luminal_virgin_vs_basal_pregnant"
"Gene_0980",9.02874491584279,2.52854448349449,0.963051016184299,2.62555611385244,0.0086507548641088,0.666127843177018,"luminal_virgin_vs_basal_pregnant"
"Gene_0087",31.5104339542614,2.64083086115234,1.0429749730143,2.53201747834857,0.0113408338047589,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0090",34.4180657789511,-2.82027907367645,1.12644551834436,-2.50369771795237,0.0122902988463723,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0174",10.4512030790169,-2.30460080277057,0.945861142035044,-2.43651071003104,0.0148297302956422,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0275",12.3474608742444,-2.24938352182835,0.924236204172612,-2.43377559943351,0.0149422553884427,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0311",14.2569180022912,2.06633938097564,0.846440470074643,2.44121052103453,0.0146381187303994,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0429",17.0520437866089,2.03945763748943,0.83892696557769,2.43103121150129,0.01505591753033,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0481",10.3382406379134,2.45559460583704,0.974782106323223,2.51912154512078,0.0117648037310247,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0684",15.5472834634179,2.11447912486668,0.870179965546854,2.42993312715245,0.0151016089051707,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0815",9.91026825377468,-2.26078155714243,0.926432119221027,-2.44030999167361,0.0146746634340811,0.686436768416852,"luminal_virgin_vs_basal_pregnant"
"Gene_0558",12.4579512075524,-1.90063487667026,0.809779260536231,-2.34710243802943,0.0189200522680172,0.788335511167382,"luminal_virgin_vs_basal_pregnant"
"Gene_0869",12.1644563857336,-2.65821559582689,1.12517998418473,-2.36248034375847,0.0181531040795523,0.788335511167382,"luminal_virgin_vs_basal_pregnant"
"Gene_0030",16.2096345533707,-2.15861741707722,0.927617337735658,-2.32705591978958,0.0199622891975907,0.798491567903629,"luminal_virgin_vs_basal_pregnant"
"Gene_0060",41.8463136232927,-2.5180727439127,1.11525238066484,-2.25785014008362,0.023955004017637,0.81203968767512,"luminal_virgin_vs_basal_pregnant"
"Gene_0085",63.6475829299448,-3.11696742153279,1.37073115256052,-2.27394512462223,0.0229692861123846,0.81203968767512,"luminal_virgin_vs_basal_pregnant"
"Gene_0191",11.0687903914317,-2.14690040455498,0.944553514383299,-2.27292617290901,0.0230306292708702,0.81203968767512,"luminal_virgin_vs_basal_pregnant"
"Gene_0251",11.859299976023,2.27767425835685,1.01167712075023,2.2513845688907,0.0243611906302536,0.81203968767512,"luminal_virgin_vs_basal_pregnant"
"Gene_0855",10.3019830493498,2.11341333016507,0.931097491756799,2.26980885339673,0.02321918317364,0.81203968767512,"luminal_virgin_vs_basal_pregnant"
"Gene_0483",11.6826865096352,2.02123121303156,0.903973366258519,2.23594111118261,0.0253556288834874,0.817923512370562,"luminal_virgin_vs_basal_pregnant"
"Gene_0014",12.9018978693108,-1.77199126368223,0.797704575169322,-2.22136279374617,0.0263263989201914,0.82269996625598,"luminal_virgin_vs_basal_pregnant"
"Gene_0084",23.2682390269277,1.75779564112263,0.803056765045041,2.1888809329986,0.0286054952578478,0.866833189631752,"luminal_virgin_vs_basal_pregnant"
"Gene_0017",7.55883902576329,2.30258267840452,1.05807980853579,2.17618998097216,0.0295410577760935,0.868854640473339,"luminal_virgin_vs_basal_pregnant"
"Gene_0037",34.4588623212098,-2.43255876321871,1.13957803260297,-2.13461359698411,0.0327925858754578,0.872725686435926,"luminal_virgin_vs_basal_pregnant"
"Gene_0213",9.78984242649817,-1.90170552470442,0.885535128047393,-2.14752127213483,0.0317518055382767,0.872725686435926,"luminal_virgin_vs_basal_pregnant"
"Gene_0352",9.83409787707052,1.83367174408322,0.858677128199103,2.13546126228955,0.0327233511733955,0.872725686435926,"luminal_virgin_vs_basal_pregnant"
"Gene_0424",12.5681386176068,1.76342900238305,0.835707627092667,2.11010279817335,0.0348495023317699,0.872725686435926,"luminal_virgin_vs_basal_pregnant"
"Gene_0517",10.4118307235694,1.97396677192793,0.93579001852776,2.10941208267373,0.0349090274574371,0.872725686435926,"luminal_virgin_vs_basal_pregnant"
"Gene_0851",15.5622774373967,1.66176143792069,0.785805358446806,2.11472398356416,0.0344534790149344,0.872725686435926,"luminal_virgin_vs_basal_pregnant"
"Gene_0119",71.8412084865887,-2.42874128825422,1.16685509693245,-2.08144206991867,0.0373934613322968,0.876097403184503,"luminal_virgin_vs_basal_pregnant"
"Gene_0268",12.2349127038917,-1.82951950692519,0.874330605512699,-2.09248023046428,0.0363955784179871,0.876097403184503,"luminal_virgin_vs_basal_pregnant"
"Gene_0798",9.44312240784235,1.95402497027584,0.940156587763704,2.07840374221465,0.0376721883369336,0.876097403184503,"luminal_virgin_vs_basal_pregnant"
"Gene_0503",8.85096918733687,-1.90311546056827,0.928123781251464,-2.05049746489865,0.0403159109248251,0.916270702836933,"luminal_virgin_vs_basal_pregnant"
"Gene_0574",17.0429830315058,-1.78745895335501,0.877052065613878,-2.03803060665949,0.0415468720817466,0.923263824038813,"luminal_virgin_vs_basal_pregnant"
"Actb",9720.3078844569,-0.513989625863279,0.343578366306814,-1.4959894925523,0.134656393354245,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0011",11.8297330063775,1.62880757052591,0.872044392776643,1.86780350176862,0.0617894651915299,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0021",31.4680140811077,-2.25681355533429,1.21057462658675,-1.86424984116629,0.062286627073269,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0024",36.8744161672917,-1.64960229139795,1.08922486120216,-1.51447359508239,0.129905765898438,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0028",19.9184980914659,1.32742678528193,0.83392038691678,1.59179078255872,0.111431721930191,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0035",37.9305114003954,-1.92070787009028,1.13077633459772,-1.69857452028618,0.0893993806744326,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0047",20.6096744447143,-1.60048956338841,0.829908097489152,-1.92851421528554,0.0537911978232625,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0048",20.6948792773376,1.6159349433572,0.917113562506001,1.76197911515089,0.0780728261793286,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0054",32.3602140489019,-1.86117541629092,1.0439549366652,-1.78281202657678,0.0746169073740259,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0057",39.6694311411784,-1.93458787932682,1.20906926019071,-1.60006373747495,0.109584444492237,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0058",54.3667565184031,-2.4374539285313,1.37254636581093,-1.77586272438323,0.0757555461680997,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0067",37.4764913292029,-2.30818818975509,1.16188680352773,-1.98658611385116,0.0469682812956913,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0068",56.9304052837243,-2.58205975053204,1.37884275292891,-1.87262814780531,0.0611197516272299,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0072",45.8201721617202,-1.76145614447362,1.1569885238665,-1.52244910657115,0.127896588358655,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0079",58.179896342386,2.08710761366958,1.21595357998738,1.71643691668824,0.0860821046643063,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0082",30.9358987148659,-1.78614500668844,1.00665102852227,-1.77434379549628,0.0760063005114695,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0088",28.4923016928385,-1.76314188793188,1.08232744730803,-1.62902815808393,0.103307058180019,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0094",70.4887196940402,1.69624821931881,1.13693289540729,1.49195104317142,0.135711980032578,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0106",46.0018362895826,-2.39953520791634,1.23279064927785,-1.94642554218102,0.0516036438950443,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0109",15.3139372813663,-1.1632200033396,0.771188810961525,-1.50834657713626,0.13146584822747,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0111",46.9953411619637,1.94824238928568,1.08515189937142,1.79536375544678,0.0725957632115243,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0117",29.4051691741,-1.88282784072202,1.21017838997692,-1.55582669159869,0.119749309258783,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0121",7.97296478479603,-1.78373950969872,1.0441372846635,-1.70833810447979,0.0875736248294392,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0134",12.2021492754614,-1.1841735321183,0.785121847388389,-1.50826720216398,0.131486153831712,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0157",9.15789297148226,1.55659458266758,0.893012921859857,1.74308181277568,0.0813193250145282,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0161",18.3374302479699,1.2663862079777,0.767969535523136,1.64900578655772,0.0991464492403074,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0170",18.3926203948438,1.24309792568895,0.73921711451493,1.68164115965397,0.0926384441897811,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0180",10.7327403686275,1.66642417365499,0.914013044872677,1.82319517538956,0.0682738355404208,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0206",9.44903397513184,1.59324521377603,0.899823730688877,1.77061924401159,0.0766240396319029,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0207",9.6646629358037,-1.47754168064458,0.893862908699033,-1.65298466494718,0.0983339845827244,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0232",8.98999546780899,-1.66997644288499,0.8887708270582,-1.87897306262015,0.0602481714399575,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0237",9.93617089476181,1.53865845285823,0.922792997980673,1.66739285649679,0.0954363133824032,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0243",11.3675213422682,1.54170301248534,0.937527873021111,1.64443432227495,0.100086520343004,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0269",11.1964006468413,1.32260563835093,0.875404774181582,1.51085038299846,0.1308265747155,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0277",10.6616972997921,-1.70874209663482,1.03834320463703,-1.64564287511483,0.099837306414479,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0306",11.9044100804603,1.53990258765344,0.83985307524855,1.83353807116526,0.0667225922668327,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0326",6.59418932802583,2.07098650261587,1.19889918682773,1.72740671223214,0.0840946460016084,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0331",9.27592948232204,1.31289903519692,0.873607801022101,1.50284719717573,0.132878451933923,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0333",13.2223495138428,1.53468478694116,0.916441775487743,1.67461242818659,0.0940102992211155,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0339",10.5975792447781,2.12693599596078,1.09519302375576,1.9420649600806,0.0521292367580843,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0364",9.11508493001531,1.66044246446724,1.00093990425166,1.65888327302591,0.0971393158661208,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0388",17.9206585544066,1.41261102442257,0.788659197688071,1.79115520184586,0.0732683928128491,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0404",11.6800381528277,-1.23472788598025,0.798909385051264,-1.54551681214888,0.122221305533101,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0406",13.5062069139035,1.5144823460479,0.871976544405249,1.73683839979994,0.0824156989788584,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0407",7.2328034449226,-1.72459535654134,1.06477806766132,-1.61967588262711,0.105301919539114,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0416",10.8143442836206,1.82238314635767,0.954618448122669,1.90901731465753,0.0562598580878514,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0421",8.97750249850358,-1.63122619874327,0.989484148180301,-1.64856223492125,0.0992373509244875,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0449",10.8536135953909,1.33473325446985,0.899826263571637,1.483323290845,0.137988537141472,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0466",7.65877457893821,1.45593484437614,0.976376090825329,1.49116191809392,0.135918989213917,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0489",14.1702896698306,-1.7020430212209,0.847704665693311,-2.00782547283594,0.0446618409735288,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0492",13.7673300924942,1.41889393355555,0.886046620676126,1.60137615837055,0.109293630079653,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
"Gene_0505",9.90563172429262,-1.46778849535047,0.87464986820612,-1.67814407651013,0.0933189759440885,0.923897799668655,"luminal_virgin_vs_basal_pregnant"
